"Column A Destination ZIP Codes","Column B Label Container To"
"	72211, 72221, 72227","	LITTLE ROCK AR 72211"
"	72212, 72222","	LITTLE ROCK AR 72212"
"	72301, 72303","	WEST MEMPHIS AR 72301"
"	72315-72316, 72319","	BLYTHEVILLE AR 72315"
"	72335-72336","	FORREST CITY AR 72335"
"	72404-72405","	JONESBORO AR 72405"
"	72436, 72443","	MARMADUKE AR 72443"
"	72450-72451","	PARAGOULD AR 72450"
"	72455, 72478","	POCAHONTAS AR 72455"
"	72501, 72503","	BATESVILLE AR 72501"
"	72512, 72536","	FRANKLIN AR 72536"
"	72515, 72576","	SALEM AR 72576"
"	72522, 72579","	SULPHUR ROCK AR 72579"
"	72525, 72529, 72542","	HARDY AR 72542"
"	72533, 72560","	MOUNTAIN VIEW AR 72560"
"	72543, 72545","	HEBER SPRINGS AR 72543"
"	72601-72602","	HARRISON AR 72601"
"	72617, 72639","	HARRIET AR 72639"
"	72630, 72644","	LEAD HILL AR 72644"
"	72653-72654","	MOUNTAIN HOME AR 72653"
"	72701-72702","	FAYETTEVILLE AR 72701"
"	72756-72757","	ROGERS AR 72756"
"	72762, 72766","	SPRINGDALE AR 72762"
"	72801, 72811","	RUSSELLVILLE AR 72801"
"	72802, 72812","	RUSSELLVILLE AR 72802"
"	72828, 72860","	ROVER AR 72860"
"	72901-72902, 72916","	FORT SMITH AR 72901"
"	72903, 72917","	FORT SMITH AR 72903"
"	72904, 72914","	FORT SMITH AR 72904"
"	72905, 72923","	BARLING AR 72923"
"	72906, 72919","	FORT SMITH  AR 72906"
"	72908, 72918","	FORT SMITH AR 72908"
"	73018, 73023","	CHICKASHA OK 73018"
"	73085, 73099","	YUKON OK 73085"
"	73103, 73106","	OKLAHOMA CITY OK 73103"
"	73104, 73111, 73117, 73121, 73141","	OKLAHOMA CITY OK 73104"
"	73108, 73127-73128","	OKLAHOMA CITY OK 73108"
"	73109, 73129, 73149","	OKLAHOMA CITY OK 73109"
"	73110, 73130, 73150","	OKLAHOMA CITY OK 73110"
"	73114, 73116, 73131, 73151","	OKLAHOMA CITY OK 73114"
"	73115, 73135, 73165","	OKLAHOMA CITY OK 73115"
"	73119, 73179","	OKLAHOMA CITY OK 73119"
"	73120, 73134","	OKLAHOMA CITY OK 73120"
"	73122, 73132","	OKLAHOMA CITY OK 73122"
"	73139, 73159, 73173","	OKLAHOMA CITY OK 73139"
"	73142, 73162","	OKLAHOMA CITY OK 73142"
"	73501, 73507","	LAWTON OK 73501"
"	73521-73522","	ALTUS OK 73521"
"	73533-73534","	DUNCAN OK 73533"
"	73644, 73648","	ELK CITY OK 73644"
"	73801-73802","	WOODWARD OK 73801"
"	74003, 74005-74006","	BARTLESVILLE OK 74003"
"	74011, 74013","	BROKEN ARROW OK 74011"
"	74017-74019","	CLAREMORE OK 74017"
"	74066-74067","	SAPULPA OK 74066"
"	74074, 74076","	STILLWATER OK 74074"
"	74075, 74077-74078","	STILLWATER OK 74075"
"	74101-74102, 74121, 74182, 74186-74187, 74192-74193","	TULSA OK 74101"
"	74103, 74119, 74172","	TULSA OK 74103"
"	74104, 74159","	TULSA OK 74104"
"	74105, 74170","	TULSA OK 74105"
"	74106, 74126, 74148","	TULSA OK 74106"
"	74107, 74131-74132, 74157","	TULSA OK 74107"
"	74108, 74128, 74169","	TULSA OK 74108"
"	74110, 74130","	TULSA OK 74110"
"	74112, 74158","	TULSA OK 74112"
"	74115-74117","	TULSA OK 74115"
"	74120, 74150","	TULSA OK 74120"
"	74127, 74149","	TULSA OK 74127"
"	74129, 74134","	TULSA OK 74129"
"	74135, 74153","	TULSA OK 74135"
"	74145-74147, 74155","	TULSA OK 74145"
"	74344-74345","	GROVE OK 74344"
"	74354-74355","	MIAMI OK 74354"
"	74361-74362","	PRYOR OK 74361"
"	74401-74403","	MUSKOGEE OK 74401"
"	74441, 74452","	HULBERT OK 74441"
"	74444, 74464-74465","	TAHLEQUAH OK 74464"
"	74467, 74477","	WAGONER OK 74467"
"	74501-74502","	MCALESTER OK 74501"
"	74528, 74553, 74560, 74576","	KIOWA OK 74553"
"	74601-74602, 74604","	PONCA CITY OK 74601"
"	74801, 74804","	SHAWNEE OK 74801"
"	74818, 74868","	SEMINOLE OK 74818"
"	74820-74821","	ADA OK 74820"
"	75007, 75010","	CARROLLTON TX 75007"
"	75015, 75061","	IRVING TX 75061"
"	75016, 75038","	IRVING TX 75038"
"	75017, 75060","	IRVING TX 75060"
"	75020-75021","	DENISON TX 75020"
"	75022, 75027-75028","	FLOWER MOUND TX 75028"
"	75029, 75067","	LEWISVILLE TX 75067"
"	75030, 75088-75089","	ROWLETT TX 75088"
"	75039, 75063","	IRVING TX 75039"
"	75040, 75046","	GARLAND TX 75040"
"	75041, 75047","	GARLAND TX 75041"
"	75043, 75049","	GARLAND TX 75043"
"	75044-75045, 75048","	GARLAND TX 75044"
"	75050-75051, 75053","	GRAND PRAIRIE TX 75050"
"	75052, 75054","	GRAND PRAIRIE TX 75052"
"	75057, 75077","	LEWISVILLE TX 75077"
"	75074, 75086, 75094","	PLANO TX 75074"
"	75080, 75083","	RICHARDSON TX 75080"
"	75081-75082, 75085","	RICHARDSON TX 75081"
"	75090-75092","	SHERMAN TX 75090"
"	75104, 75106","	CEDAR HILL TX 75104"
"	75109-75110, 75151","	CORSICANA TX 75110"
"	75115, 75123","	DESOTO TX 75115"
"	75116, 75137-75138","	DUNCANVILLE TX 75116"
"	75119-75120","	ENNIS TX 75119"
"	75134, 75146","	LANCASTER TX 75134"
"	75147, 75156","	MABANK TX 75147"
"	75149, 75181-75182, 75185","	MESQUITE TX 75149"
"	75160-75161","	TERRELL TX 75160"
"	75165, 75168","	WAXAHACHIE TX 75165"
"	75201-75202, 75221, 75242, 75250, 75270, 75313","	DALLAS TX 75202"
"	75203, 75216, 75339","	DALLAS TX 75216"
"	75205, 75275, 75360, 75372","	DALLAS TX 75205"
"	75207, 75212, 75247, 75342, 75356","	DALLAS TX 75247"
"	75210, 75215, 75223, 75226, 75246, 75315","	DALLAS TX 75215"
"	75211, 75233, 75236, 75249","	DALLAS TX 75211"
"	75214, 75359","	DALLAS TX 75214"
"	75220, 75354, 75378","	DALLAS TX 75220"
"	75222, 75260, 75262-75267, 75283-75284, 75301, 75303, 75398","	DALLAS TX 75222"
"	75224, 75232, 75237, 75376","	DALLAS TX 75224"
"	75228, 75357","	DALLAS TX 75228"
"	75230, 75251","	DALLAS TX 75230"
"	75231, 75382","	DALLAS TX 75231"
"	75234, 75244, 75381","	DALLAS TX 75234"
"	75235, 75390","	DALLAS TX 75235"
"	75238, 75355","	DALLAS TX 75238"
"	75240, 75254, 75380","	DALLAS TX 75240"
"	75243, 75374","	DALLAS TX 75243"
"	75248, 75252, 75379","	DALLAS TX 75248"
"	75253, 75336","	DALLAS TX 75253"
"	75287, 75370","	DALLAS TX 75287"
"	75401-75402","	GREENVILLE TX 75401"
"	75428-75429","	COMMERCE TX 75428"
"	75455-75456","	MOUNT PLEASANT TX 75455"
"	75460-75462","	PARIS TX 75460"
"	75482-75483","	SULPHUR SPRINGS TX 75482"
"	75501, 75503, 75505","	TEXARKANA TX 75501"
"	75601-75603, 75607","	LONGVIEW TX 75602"
"	75604-75605, 75608, 75615","	LONGVIEW TX 75604"
"	75644-75645","	GILMER TX 75644"
"	75652-75654","	HENDERSON TX 75652"
"	75662-75663","	KILGORE TX 75662"
"	75670-75672","	MARSHALL TX 75670"
"	75701, 75707, 75711, 75798-75799","	TYLER TX 75701"
"	75702, 75704-75706, 75708, 75712","	TYLER TX 75702"
"	75751-75752","	ATHENS TX 75751"
"	75801-75803, 75882","	PALESTINE TX 75801"
"	75848, 75859","	KIRVIN TX 75848"
"	75880, 75884, 75886","	TENNESSEE COLONY TX 75880"
"	75901-75904, 75915","	LUFKIN TX 75904"
"	75961-75965","	NACOGDOCHES TX 75961"
"	75979, 75990","	WOODVILLE TX 75979"
"	76020, 76098","	AZLE TX 76020"
"	76028, 76097","	BURLESON TX 76028"
"	76031, 76033","	CLEBURNE TX 76031"
"	76051, 76099","	GRAPEVINE TX 76051"
"	76067-76068","	MINERAL WELLS TX 76067"
"	76085-76088","	WEATHERFORD TX 76086"
"	76103, 76105","	FORT WORTH TX 76105"
"	76109, 76185","	FORT WORTH TX 76109"
"	76115, 76134","	FORT WORTH TX 76115"
"	76116, 76121","	FORT WORTH TX 76116"
"	76118, 76180, 76182","	FORT WORTH TX 76118"
"	76120, 76124","	FORT WORTH TX 76120"
"	76123, 76132, 76162","	FORT WORTH TX 76132"
"	76129-76130","	FORT WORTH TX 76129"
"	76133, 76163","	FORT WORTH TX 76133"
"	76135-76136","	FORT WORTH TX 76135"
"	76161, 76192, 76195-76199","	FORT WORTH TX 76161"
"	76207-76208, 76210","	DENTON TX 76208"
"	76240-76241","	GAINESVILLE TX 76240"
"	76263, 76272","	VALLEY VIEW TX 76272"
"	76301, 76305-76306, 76309","	WICHITA FALLS TX 76305"
"	76302, 76310","	WICHITA FALLS TX 76302"
"	76384-76385","	VERNON TX 76384"
"	76501-76504","	TEMPLE TX 76501"
"	76528, 76596-76599","	GATESVILLE TX 76528"
"	76540-76541, 76543","	KILLEEN TX 76540"
"	76542, 76547","	KILLEEN TX 76542"
"	76704-76705, 76715","	WACO TX 76704"
"	76707-76708","	WACO TX 76707"
"	76710, 76714","	WACO TX 76710"
"	76801, 76804","	BROWNWOOD TX 76801"
"	76802-76803","	EARLY TX 76802"
"	76820, 76831, 76856","	MASON TX 76856"
"	76821, 76865","	BALLINGER TX 76821"
"	76824, 76853","	LOMETA TX 76853"
"	76825, 76842, 76852, 76869, 76885, 76887","	BRADY TX 76825"
"	76834, 76873","	COLEMAN TX 76834"
"	76837, 76862","	EDEN TX 76837"
"	76841, 76848, 76859","	MENARD TX 76859"
"	76844, 76870, 76880","	GOLDTHWAITE TX 76844"
"	76849, 76874, 76883","	JUNCTION TX 76849"
"	76861, 76886","	MILES TX 76861"
"	76901, 76908-76909","	SAN ANGELO TX 76901"
"	76903, 76905","	SAN ANGELO TX 76903"
"	76904, 76906","	SAN ANGELO TX 76904"
"	76945, 76949","	ROBERT LEE TX 76945"
"	77002, 77010","	HOUSTON TX 77002"
"	77003, 77023, 77223, 77261","	HOUSTON TX 77023"
"	77004, 77288","	HOUSTON TX 77004"
"	77006, 77266","	HOUSTON TX 77006"
"	77009, 77249","	HOUSTON TX 77009"
"	77011-77012","	HOUSTON TX 77011"
"	77013, 77029, 77229","	HOUSTON TX 77013"
"	77014, 77066, 77068, 77268","	HOUSTON TX 77014"
"	77015, 77049, 77213","	HOUSTON TX 77015"
"	77016, 77050","	HOUSTON TX 77016"
"	77017, 77061, 77087","	HOUSTON TX 77017"
"	77018, 77092, 77292","	HOUSTON TX 77018"
"	77019, 77219","	HOUSTON TX 77019"
"	77020, 77220","	HOUSTON TX 77020"
"	77021, 77221","	HOUSTON TX 77021"
"	77024, 77224, 77279","	HOUSTON TX 77024"
"	77025, 77225","	HOUSTON TX 77025"
"	77026, 77226","	HOUSTON TX 77026"
"	77027, 77046, 77227, 77256","	HOUSTON TX 77027"
"	77028, 77044, 77078, 77228, 77293","	HOUSTON TX 77028"
"	77030, 77054, 77230","	HOUSTON TX 77054"
"	77031, 77071, 77271","	HOUSTON TX 77071"
"	77032, 77067","	HOUSTON TX 77067"
"	77033, 77048, 77051, 77233","	HOUSTON TX 77051"
"	77034, 77075, 77089, 77275","	HOUSTON TX 77075"
"	77036, 77236","	HOUSTON TX 77036"
"	77037, 77076, 77238, 77291","	HOUSTON TX 77037"
"	77038, 77060","	HOUSTON TX 77060"
"	77039, 77093","	HOUSTON TX 77039"
"	77042, 77242","	HOUSTON TX 77042"
"	77043, 77080, 77243, 77280","	HOUSTON TX 77080"
"	77045, 77047, 77053, 77085, 77245","	HOUSTON TX 77045"
"	77055, 77255","	HOUSTON TX 77055"
"	77057, 77237, 77257","	HOUSTON TX 77057"
"	77058, 77258","	HOUSTON TX 77058"
"	77059, 77062, 77259, 77289","	HOUSTON TX 77062"
"	77063, 77263","	HOUSTON TX 77063"
"	77070, 77269","	HOUSTON TX 77070"
"	77073, 77090, 77273, 77290","	HOUSTON TX 77090"
"	77074, 77081, 77274","	HOUSTON TX 77074"
"	77077, 77082, 77244, 77282","	HOUSTON TX 77077"
"	77079, 77094","	HOUSTON TX 77079"
"	77084, 77284","	HOUSTON TX 77084"
"	77088, 77091","	HOUSTON TX 77091"
"	77098, 77254","	HOUSTON TX 77098"
"	77217, 77287","	HOUSTON TX 77217"
"	77231, 77235","	HOUSTON TX 77231"
"	77240-77241","	HOUSTON TX 77240"
"	77248, 77270","	HOUSTON TX 77248"
"	77265, 77277","	HOUSTON TX 77265"
"	77301-77302, 77305","	CONROE TX 77301"
"	77303, 77384","	CONROE TX 77303"
"	77304, 77306","	CONROE TX 77304"
"	77316, 77356","	MONTGOMERY TX 77356"
"	77318, 77378","	WILLIS TX 77378"
"	77320, 77340","	HUNTSVILLE TX 77340"
"	77325, 77339, 77345","	HUMBLE TX 77339"
"	77327-77328","	CLEVELAND TX 77327"
"	77338, 77396","	HUMBLE TX 77338"
"	77346-77347","	HUMBLE TX 77346"
"	77351, 77399","	LIVINGSTON TX 77351"
"	77354-77355","	MAGNOLIA TX 77355"
"	77373, 77383","	SPRING TX 77373"
"	77375, 77377","	TOMBALL TX 77375"
"	77379, 77391","	SPRING TX 77379"
"	77380, 77387","	SPRING TX 77380"
"	77381, 77393","	SPRING TX 77381"
"	77401-77402","	BELLAIRE TX 77401"
"	77404, 77414","	BAY CITY TX 77414"
"	77406, 77469","	RICHMOND TX 77469"
"	77410, 77429","	CYPRESS TX 77429"
"	77450, 77491","	KATY TX 77450"
"	77477, 77497","	STAFFORD TX 77477"
"	77478, 77487","	SUGAR LAND TX 77478"
"	77479, 77496","	SUGAR LAND TX 77479"
"	77501-77502, 77506","	PASADENA TX 77501"
"	77503-77505, 77507-77508","	PASADENA TX 77504"
"	77510, 77517","	SANTA FE TX 77510"
"	77511-77512","	ALVIN TX 77511"
"	77515-77516","	ANGLETON TX 77515"
"	77521-77522","	BAYTOWN TX 77521"
"	77541-77542","	FREEPORT TX 77541"
"	77546, 77549","	FRIENDSWOOD TX 77546"
"	77550, 77553, 77555","	GALVESTON TX 77550"
"	77551-77552","	GALVESTON TX 77551"
"	77571-77572","	LA PORTE TX 77571"
"	77573-77574","	LEAGUE CITY TX 77573"
"	77590-77592","	TEXAS CITY TX 77590"
"	77630-77632","	ORANGE TX 77630"
"	77640-77642","	PORT ARTHUR TX 77640"
"	77662, 77670","	VIDOR TX 77662"
"	77701-77702","	BEAUMONT TX 77701"
"	77703, 77708","	BEAUMONT TX 77703"
"	77705, 77725","	BEAUMONT TX 77705"
"	77706, 77713, 77726","	BEAUMONT TX 77706"
"	77707, 77720","	BEAUMONT TX 77707"
"	77801-77803, 77805-77808","	BRYAN TX 77801"
"	77833-77834","	BRENHAM TX 77833"
"	77840, 77842-77844","	COLLEGE STATION TX 77840"
"	78006, 78015","	BOERNE TX 78006"
"	78028-78029","	KERRVILLE TX 78028"
"	78043, 78046","	LAREDO TX 78043"
"	78070, 78163","	SPRING BRANCH TX 78070"
"	78102, 78104","	BEEVILLE TX 78102"
"	78148, 78150","	UNIVERSAL CITY TX 78148"
"	78202, 78204","	SAN ANTONIO TX 78202"
"	78203, 78210","	SAN ANTONIO TX 78203"
"	78205-78206","	SAN ANTONIO TX 78205"
"	78208-78209","	SAN ANTONIO TX 78209"
"	78211, 78225-78226","	SAN ANTONIO TX 78211"
"	78212, 78215","	SAN ANTONIO TX 78212"
"	78219-78220","	SAN ANTONIO TX 78219"
"	78221, 78224, 78264","	SAN ANTONIO TX 78221"
"	78222, 78244, 78263","	SAN ANTONIO TX 78222"
"	78227, 78242","	SAN ANTONIO TX 78227"
"	78233, 78239, 78266","	SAN ANTONIO TX 78233"
"	78245, 78251-78252","	SAN ANTONIO TX 78245"
"	78250, 78253","	SAN ANTONIO TX 78250"
"	78256-78257","	SAN ANTONIO TX 78256"
"	78258-78261","	SAN ANTONIO TX 78258"
"	78284-78285","	SAN ANTONIO TX 78284"
"	78291-78299","	SAN ANTONIO TX 78291"
"	78332-78333","	ALICE TX 78332"
"	78335-78336","	ARANSAS PASS TX 78335"
"	78363-78364","	KINGSVILLE TX 78363"
"	78381-78382","	ROCKPORT TX 78381"
"	78401-78403, 78407-78408","	CORPUS CHRISTI TX 78401"
"	78404, 78463","	CORPUS CHRISTI TX 78404"
"	78405, 78415-78417, 78465, 78467","	CORPUS CHRISTI TX 78415"
"	78406, 78409-78410, 78426, 78460","	CORPUS CHRISTI TX 78406"
"	78411-78412, 78466","	CORPUS CHRISTI TX 78411"
"	78413, 78427","	CORPUS CHRISTI TX 78413"
"	78414, 78468","	CORPUS CHRISTI TX 78414"
"	78418, 78480","	CORPUS CHRISTI TX 78418"
"	78613, 78630","	CEDAR PARK TX 78613"
"	78614, 78629, 78658, 78677","	GONZALES TX 78629"
"	78624, 78675","	FREDERICKSBURG TX 78624"
"	78641, 78646","	LEANDER TX 78641"
"	78660, 78691","	PFLUGERVILLE TX 78660"
"	78664, 78683","	ROUND ROCK TX 78664"
"	78666-78667","	SAN MARCOS TX 78666"
"	78680-78681","	ROUND ROCK TX 78680"
"	78702, 78719, 78742","	AUSTIN TX 78719"
"	78708, 78727, 78758","	AUSTIN TX 78758"
"	78709, 78739, 78749","	AUSTIN TX 78739"
"	78711, 78774","	AUSTIN TX 78711"
"	78715, 78745","	AUSTIN TX 78745"
"	78717, 78729","	AUSTIN TX 78729"
"	78718, 78728, 78753","	AUSTIN TX 78753"
"	78720, 78759","	AUSTIN TX 78759"
"	78721-78722, 78752, 78754, 78761","	AUSTIN TX 78752"
"	78723-78725","	AUSTIN TX 78723"
"	78726, 78750","	AUSTIN TX 78750"
"	78730-78731, 78755","	AUSTIN TX 78730"
"	78732-78733","	AUSTIN TX 78732"
"	78734, 78738","	AUSTIN TX 78734"
"	78735-78737","	AUSTIN TX 78735"
"	78747-78748","	AUSTIN TX 78748"
"	78756-78757, 78766","	AUSTIN TX 78756"
"	78763, 78779","	AUSTIN TX 78763"
"	78767-78768","	AUSTIN TX 78767"
"	78801-78802","	UVALDE TX 78801"
"	78840, 78842-78843, 78847","	DEL RIO TX 78840"
"	78852-78853","	EAGLE PASS TX 78852"
"	78934, 78943","	COLUMBUS TX 78934"
"	78954, 78961","	ROUND TOP TX 78954"
"	79002, 79057","	MCLEAN TX 79057"
"	79007-79008","	BORGER TX 79007"
"	79042, 79094","	HAPPY TX 79042"
"	79065-79066","	PAMPA TX 79065"
"	79072-79073","	PLAINVIEW TX 79072"
"	79101-79104","	AMARILLO TX 79101"
"	79107-79108, 79111","	AMARILLO TX 79107"
"	79114, 79118","	AMARILLO TX 79114"
"	79119, 79159","	AMARILLO TX 79119"
"	79316, 79376","	BROWNFIELD TX 79316"
"	79324, 79346","	MORTON TX 79346"
"	79326, 79339, 79353","	LITTLEFIELD TX 79339"
"	79336, 79338","	LEVELLAND TX 79336"
"	79364, 79366","	SLATON TX 79364"
"	79401, 79403, 79411, 79415","	LUBBOCK TX 79401"
"	79404, 79412, 79452","	LUBBOCK TX 79412"
"	79407, 79414","	LUBBOCK TX 79407"
"	79413, 79493","	LUBBOCK TX 79413"
"	79424, 79464","	LUBBOCK TX 79424"
"	79549-79550","	SNYDER TX 79549"
"	79701, 79706","	MIDLAND TX 79701"
"	79703, 79707","	MIDLAND TX 79703"
"	79711-79712","	MIDLAND TX 79711"
"	79763, 79766","	ODESSA TX 79763"
"	79764-79765","	ODESSA TX 79764"
"	79903, 79923","	EL PASO TX 79903"
"	79905, 79995","	EL PASO TX 79905"
"	79906, 79908, 79916, 79918","	EL PASO TX 79906"
"	79912-79913","	EL PASO TX 79912"
"	79914, 79934","	EL PASO TX 79914"
"	79915, 79926","	EL PASO TX 79915"
"	79922, 79932","	EL PASO TX 79922"
"	79927-79929","	EL PASO TX 79927"
"	79930-79931","	EL PASO TX 79930"
"	79935-79937","	EL PASO TX 79935"
"	79938, 79996","	EL PASO TX 79938"
"	79940-79955, 79958, 79960-79961, 79980, 79999","	EL PASO TX 79940"
"	80001-80002, 80004","	ARVADA CO 80001"
"	80003, 80005-80007","	ARVADA CO 80003"
"	80010, 80040, 80045","	AURORA CO 80010"
"	80014, 80044","	AURORA CO 80014"
"	80015, 80046","	AURORA CO 80015"
"	80017, 80047","	AURORA CO 80017"
"	80020, 80038","	BROOMFIELD CO 80020"
"	80022, 80037","	COMMERCE CITY CO 80022"
"	80033-80034","	WHEAT RIDGE CO 80033"
"	80102, 80136","	BENNETT CO 80102"
"	80104, 80108-80109","	CASTLE ROCK CO 80104"
"	80110, 80150","	ENGLEWOOD CO 80110"
"	80111, 80155","	ENGLEWOOD CO 80111"
"	80121, 80161","	LITTLETON CO 80121"
"	80123, 80162","	LITTLETON CO 80123"
"	80125, 80128","	LITTLETON  CO 80128"
"	80132-80133","	MONUMENT CO 80132"
"	80201-80202, 80257, 80259, 80265, 80290, 80293-80294, 80299","	DENVER CO 80202"
"	80208, 80210, 80250","	DENVER CO 80210"
"	80217, 80244, 80256, 80261, 80263, 80266, 80271, 80274","	DENVER CO 80217"
"	80220, 80230","	DENVER CO 80220"
"	80222, 80224","	DENVER CO 80222"
"	80225, 80228","	DENVER CO 80225"
"	80233, 80241","	NORTHGLENN CO 80233"
"	80264, 80273","	DENVER CO 80264"
"	80302, 80306","	BOULDER CO 80302"
"	80309-80310","	BOULDER CO 80309"
"	80401-80402, 80419","	GOLDEN CO 80401"
"	80455, 80481","	JAMESTOWN CO 80455"
"	80477, 80487-80488","	STEAMBOAT SPRINGS CO 80488"
"	80521-80524","	FORT COLLINS CO 80521"
"	80525, 80527, 80553","	FORT COLLINS CO 80525"
"	80534, 80543","	JOHNSTOWN CO 80534"
"	80538-80539","	LOVELAND CO 80538"
"	80601, 80603","	BRIGHTON CO 80601"
"	80631-80632, 80639","	GREELEY CO 80631"
"	80633-80634, 80638","	GREELEY CO 80633"
"	80701, 80705","	FORT MORGAN CO 80701"
"	80721, 80734","	HOLYOKE CO 80734"
"	80832, 80835","	SIMLA CO 80835"
"	80833, 80864","	YODER CO 80864"
"	80836, 80861","	STRATTON CO 80836"
"	80901, 80903, 80942, 80946-80947","	COLORADO SPRINGS CO 80903"
"	80906, 80937, 80960","	COLORADO SPRINGS CO 80906"
"	80907, 80933","	COLORADO SPRINGS CO 80907"
"	80908, 80921","	COLORADO SPRINGS CO 80908"
"	80909, 80932, 80950, 80977","	COLORADO SPRINGS CO 80909"
"	80912, 80914","	COLORADO SPRINGS CO 80914"
"	80915, 80922","	COLORADO SPRINGS CO 80915"
"	80918, 80936","	COLORADO SPRINGS CO 80918"
"	80919, 80949","	COLORADO SPRINGS CO 80919"
"	80920, 80924, 80962","	COLORADO SPRINGS CO 80920"
"	80923, 80927, 80938-80939, 80951, 80970","	COLORADO SPRINGS CO 80923"
"	80925, 80928-80931","	COLORADO SPRINGS CO 80925"
"	80935, 80941, 80995","	COLORADO SPRINGS CO 80935"
"	81002-81003, 81008","	PUEBLO CO 81008"
"	81005-81006","	PUEBLO CO 81005"
"	81039, 81062","	FOWLER  CO 81039"
"	81125, 81136","	CENTER CO 81125"
"	81147, 81157","	PAGOSA SPRINGS CO 81147"
"	81301-81303","	DURANGO CO 81301"
"	81320, 81324-81325, 81327, 81331, 81335","	DOVE CREEK CO 81324"
"	81401-81402, 81425","	MONTROSE CO 81401"
"	81410, 81418","	ECKERT CO 81418"
"	81501-81502, 81520, 81526-81527","	GRAND JUNCTION CO 81501"
"	81505-81506","	GRAND JUNCTION CO 81505"
"	81601-81602","	GLENWOOD SPRINGS CO 81601"
"	81611-81612","	ASPEN CO 81611"
"	81621, 81654","	BASALT CO 81621"
"	81625-81626","	CRAIG CO 81625"
"	81650, 81652","	RIFLE CO 81650"
"	81657-81658","	VAIL CO 81657"
"	82001, 82007","	CHEYENNE WY 82001"
"	82003, 82009","	CHEYENNE WY 82009"
"	82053-82054","	BURNS WY 82053"
"	82071-82072","	LARAMIE WY 82071"
"	82301, 82310, 82334-82335","	RAWLINS WY 82301"
"	82501, 82510","	RIVERTON WY 82501"
"	82601-82602, 82604-82605, 82609, 82636","	CASPER WY 82601"
"	82711, 82720","	HUELTT WY 82720"
"	82716-82718","	GILLETTE WY 82716"
"	82831, 82835","	CLEARMONT WY 82835"
"	82901-82902","	ROCK SPRINGS WY 82901"
"	82930-82931","	EVANSTON WY 82930"
"	83201-83205, 83209","	POCATELLO  ID 83201"
"	83220, 83233, 83238-83239, 83254, 83261, 83272, 83287","	MONTPELIER ID 83254"
"	83226, 83229","	CHALLIS ID 83226"
"	83243, 83252","	MALAD CITY ID 83252"
"	83276, 83285","	SODA SPRINGS ID 83276"
"	83301, 83303","	TWIN FALLS ID 83301"
"	83322, 83327","	FAIRFIELD ID 83327"
"	83324, 83352","	SHOSHONE ID 83352"
"	83353-83354","	SUN VALLEY ID 83353"
"	83401, 83403-83404, 83406, 83415","	IDAHO FALLS ID 83401"
"	83402, 83405","	IDAHO FALLS ID 83402"
"	83423, 83446","	DUBOIS ID 83423"
"	83424, 83452","	TETONIA ID 83452"
"	83440-83441, 83460","	REXBURG ID 83440"
"	83463, 83466, 83469","	NORTH FORK ID 83466"
"	83522, 83533","	COTTONWOOD ID 83522"
"	83524, 83548","	CULDESAC ID 83524"
"	83530-83531","	GRANGEVILLE ID 83530"
"	83602, 83622, 83637","	GARDEN VALLEY ID 83622"
"	83605-83607","	CALDWELL ID 83605"
"	83631, 83666","	IDAHO CITY ID 83631"
"	83651-83653, 83686-83687","	NAMPA ID 83651"
"	83709, 83719","	BOISE ID 83709"
"	83814-83816","	COEUR D ALENE ID 83814"
"	83822, 99156","	NEWPORT WA 99156"
"	83854, 83877","	POST FALLS ID 83854"
"	83873-83874","	WALLACE ID 83873"
"	84003-84004","	AMERICAN FORK UT 84003"
"	84006, 84088","	WEST JORDAN UT 84088"
"	84008, 84078-84079","	VERNAL UT 84078"
"	84010-84011","	BOUNTIFUL UT 84010"
"	84015, 84056, 84089","	CLEARFIELD UT 84015"
"	84016, 84075","	CLEARFIELD UT 84016"
"	84018, 84050","	MORGAN UT 84050"
"	84026, 84039, 84063, 84076, 84085","	FORT DUCHESNE UT 84026"
"	84034, 84083","	WENDOVER UT 84083"
"	84036, 84061","	KAMAS UT 84036"
"	84040-84041","	LAYTON UT 84041"
"	84042, 84062","	PLEASANT GROVE UT 84062"
"	84060, 84068","	PARK CITY UT 84068"
"	84081, 84084","	WEST JORDAN  UT 84084"
"	84106, 84152","	SALT LAKE CITY UT 84106"
"	84108, 84158","	SALT LAKE CITY UT 84108"
"	84110, 84143, 84145, 84151","	SALT LAKE CITY UT 84110"
"	84111, 84133, 84138","	SALT LAKE CITY UT 84111"
"	84114, 84125-84127, 84130-84131, 84139, 84141, 84150, 84184","	SALT LAKE CITY UT 84125"
"	84115, 84165, 84190","	SALT LAKE CITY UT 84115"
"	84121, 84171","	SALT LAKE CITY UT 84121"
"	84201, 84244, 84401-84402, 84407, 84409","	OGDEN UT 84401"
"	84304, 84309, 84324","	CACHE JUNCTION UT 84304"
"	84321-84323","	LOGAN UT 84321"
"	84403, 84415","	OGDEN UT 84403"
"	84404, 84412","	OGDEN UT 84404"
"	84405, 84408","	OGDEN UT 84405"
"	84501, 84529","	PRICE UT 84501"
"	84511, 84533","	BLANDING UT 84511"
"	84623, 84646, 84667","	MORONI UT 84646"
"	84663-84664","	SPRINGVILLE UT 84663"
"	84713, 84731","	BEAVER UT 84713"
"	84716, 84718, 84726, 84736, 84759, 84776","	PANGUITCH UT 84759"
"	84719, 84760-84761, 84772","	PAROWAN UT 84761"
